00000000000001100000 0.209463 2
00000000000001100001 0.211478 3
00000000000001100010 0.212455 3
00000000000001100011 0.214475 4
00000000000001100100 0.220434 3
00000000000001100101 0.222429 4
00000000000001100110 0.223426 4
00000000000001100111 0.225439 5
00000000000001101000 0.22644 3
00000000000001101001 0.227435 4
00000000000001101010 0.229429 4
00000000000001101011 0.237389 5
00000000000001101100 0.238386 4
00000000000001101101 0.240381 5
00000000000001101110 0.241378 5
00000000000001101111 0.242375 6
00000000000001110000 0.24437 3
00000000000001110001 0.245367 4
00000000000001110010 0.247362 4
00000000000001110011 0.253346 5
00000000000001110100 0.255341 4
00000000000001110101 0.256338 5
00000000000001110110 0.258333 5
00000000000001110111 0.25933 6
00000000000001111000 0.261344 4
00000000000001111001 0.262341 5
00000000000001111010 0.263321 5
00000000000001111011 0.270342 6
00000000000001111100 0.272296 5
00000000000001111101 0.273293 6
00000000000001111110 0.275307 6
00000000000001111111 0.276303 7
00000000000010000000 0.277283 1
00000000000010000001 0.279297 2
00000000000010000010 0.287277 2
00000000000010000011 0.288253 3
00000000000010000100 0.290247 2
00000000000010000101 0.291245 3
00000000000010000110 0.293239 3
00000000000010000111 0.294237 4
00000000000010001000 0.295235 2
00000000000010001001 0.297229 3
00000000000010001010 0.303263 3
00000000000010001011 0.305255 4
00000000000010001100 0.307248 3
00000000000010001101 0.308242 4
00000000000010001110 0.309216 4
00000000000010001111 0.311232 5
00000000000010010000 0.312208 2
00000000000010010001 0.319848 3
00000000000010010010 0.321846 3
00000000000010010011 0.322842 4
00000000000010010100 0.324837 3
00000000000010010101 0.325834 4
00000000000010010110 0.326831 4
00000000000010010111 0.328826 5
00000000000010011000 0.33082 3
00000000000010011001 0.336804 4
00000000000010011010 0.3388 4
00000000000010011011 0.339797 5
00000000000010011100 0.341792 4
00000000000010011101 0.342789 5
00000000000010011110 0.343887 5
00000000000010011111 0.345903 6
00000000000010100000 0.353764 2
00000000000010100001 0.354761 3
00000000000010100010 0.355758 3
00000000000010100011 0.357753 4
00000000000010100100 0.35875 3
00000000000010100101 0.359772 4
00000000000010100110 0.361795 4
00000000000010100111 0.362766 5
00000000000010101000 0.364788 3
00000000000010101001 0.370755 4
00000000000010101010 0.372749 4
00000000000010101011 0.373747 5
00000000000010101100 0.375741 4
00000000000010101101 0.376739 5
00000000000010101110 0.377736 5
00000000000010101111 0.379731 6
00000000000010110000 0.385714 3
00000000000010110001 0.38771 4
00000000000010110010 0.388706 4
00000000000010110011 0.390701 5
00000000000010110100 0.391699 4
00000000000010110101 0.393693 5
00000000000010110110 0.394691 5
00000000000010110111 0.395688 6
00000000000010111000 0.397683 4
00000000000010111001 0.403667 5
00000000000010111010 0.405661 5
00000000000010111011 0.406659 6
00000000000010111100 0.408653 5
00000000000010111101 0.409651 6
00000000000010111110 0.410648 6
00000000000010111111 0.412643 7
00000000000011000000 0.41364 2
00000000000011000001 0.420602 3
00000000000011000010 0.422596 3
00000000000011000011 0.423593 4
00000000000011000100 0.425588 3
00000000000011000101 0.426586 4
00000000000011000110 0.427583 4
00000000000011000111 0.429578 5
00000000000011001000 0.431573 3
00000000000011001001 0.437517 4
00000000000011001010 0.438515 4
00000000000011001011 0.440509 5
00000000000011001100 0.441507 4
00000000000011001101 0.443501 5
00000000000011001110 0.444499 5
00000000000011001111 0.445496 6
00000000000011010000 0.447491 3
00000000000011010001 0.454472 4
00000000000011010010 0.456467 4
00000000000011010011 0.458481 5
00000000000011010100 0.459459 4
00000000000011010101 0.461477 5
00000000000011010110 0.462451 5
00000000000011010111 0.464446 6
00000000000011011000 0.471427 4
00000000000011011001 0.473422 5
00000000000011011010 0.47442 5
00000000000011011011 0.476433 6
00000000000011011100 0.47743 5
00000000000011011101 0.47841 6
00000000000011011110 0.480444 6
00000000000011011111 0.487384 7
00000000000011100000 0.488382 3
00000000000011100001 0.489379 4
00000000000011100010 0.491373 4
00000000000011100011 0.492371 5
00000000000011100100 0.494365 4
00000000000011100101 0.495363 5
00000000000011100110 0.49636 5
00000000000011100111 0.503464 6
00000000000011101000 0.505478 4
00000000000011101001 0.506456 5
00000000000011101010 0.50847 5
00000000000011101011 0.510465 6
00000000000011101100 0.511462 5
00000000000011101101 0.512441 6
00000000000011101110 0.514455 6
00000000000011101111 0.520438 7
00000000000011110000 0.522433 4
00000000000011110001 0.523411 5
00000000000011110010 0.525425 5
00000000000011110011 0.526403 6
00000000000011110100 0.528417 5
00000000000011110101 0.529395 6
00000000000011110110 0.53141 6
00000000000011110111 0.538371 7
00000000000011111000 0.539369 5
00000000000011111001 0.540366 6
00000000000011111010 0.542379 6
00000000000011111011 0.543358 7
00000000000011111100 0.545371 6
00000000000011111101 0.546369 7
00000000000011111110 0.554518 7
00000000000011111111 0.555515 8
00000000000100000000 0.55751 1
00000000000100000001 0.558507 2
00000000000100000010 0.559504 2
00000000000100000011 0.561499 3
00000000000100000100 0.562496 2
00000000000100000101 0.570475 3
00000000000100000110 0.571473 3
00000000000100000111 0.573491 4
00000000000100001000 0.574483 2
00000000000100001001 0.575462 3
00000000000100001010 0.577478 3
00000000000100001011 0.578454 4
00000000000100001100 0.580466 3
00000000000100001101 0.586433 4
00000000000100001110 0.588427 4
00000000000100001111 0.589424 5
00000000000100010000 0.591419 2
00000000000100010001 0.592416 3
00000000000100010010 0.593414 3
00000000000100010011 0.595408 4
00000000000100010100 0.596406 3
00000000000100010101 0.598401 4
00000000000100010110 0.605382 4
00000000000100010111 0.606379 5
00000000000100011000 0.608374 3
00000000000100011001 0.609371 4
00000000000100011010 0.611478 4
00000000000100011011 0.612468 5
00000000000100011100 0.613449 4
00000000000100011101 0.615465 5
00000000000100011110 0.621426 5
00000000000100011111 0.62342 6
00000000000100100000 0.624417 2
00000000000100100001 0.626412 3
00000000000100100010 0.627409 3
00000000000100100011 0.629404 4
00000000000100100100 0.630401 3
00000000000100100101 0.636418 4
00000000000100100110 0.638415 4
00000000000100100111 0.639412 5
00000000000100101000 0.641426 3
00000000000100101001 0.642404 4
00000000000100101010 0.644417 4
00000000000100101011 0.645396 5
00000000000100101100 0.647416 4
00000000000100101101 0.653375 5
00000000000100101110 0.65537 5
00000000000100101111 0.656367 6
00000000000100110000 0.65838 3
00000000000100110001 0.659359 4
00000000000100110010 0.661372 4
00000000000100110011 0.66237 5
00000000000100110100 0.664367 4
00000000000100110101 0.670329 5
00000000000100110110 0.67235 5
00000000000100110111 0.673321 6
00000000000100111000 0.675335 4
00000000000100111001 0.676313 5
00000000000100111010 0.678329 5
00000000000100111011 0.679324 6
00000000000100111100 0.681325 5
00000000000100111101 0.68695 6
00000000000100111110 0.688944 6
00000000000100111111 0.689942 7
00000000000101000000 0.691936 2
00000000000101000001 0.692934 3
00000000000101000010 0.693931 3
00000000000101000011 0.695926 4
00000000000101000100 0.696923 3
00000000000101000101 0.704902 4
00000000000101000110 0.705899 4
00000000000101000111 0.707042 5
00000000000101001000 0.70891 3
00000000000101001001 0.709888 4
00000000000101001010 0.711902 4
00000000000101001011 0.71288 5
00000000000101001100 0.720036 4
00000000000101001101 0.722031 5
00000000000101001110 0.723028 5
00000000000101001111 0.725045 6
00000000000101010000 0.72602 3
00000000000101010001 0.728034 4
00000000000101010010 0.729012 4
00000000000101010011 0.731007 5
00000000000101010100 0.737988 4
00000000000101010101 0.738986 5
00000000000101010110 0.739983 5
00000000000101010111 0.741977 6
00000000000101011000 0.742975 4
00000000000101011001 0.74497 5
00000000000101011010 0.745967 5
00000000000101011011 0.746964 6
00000000000101011100 0.753972 5
00000000000101011101 0.75594 6
00000000000101011110 0.756937 6
00000000000101011111 0.758932 7
00000000000101100000 0.759929 3
00000000000101100001 0.760927 4
00000000000101100010 0.762921 4
00000000000101100011 0.763919 5
00000000000101100100 0.7709 4
00000000000101100101 0.772895 5
00000000000101100110 0.773911 5
00000000000101100111 0.774889 6
00000000000101101000 0.776908 4
00000000000101101001 0.777882 5
00000000000101101010 0.779896 5
00000000000101101011 0.78187 6
00000000000101101100 0.786857 5
00000000000101101101 0.788871 6
00000000000101101110 0.790847 6
00000000000101101111 0.791844 7
00000000000101110000 0.793858 4
00000000000101110001 0.794856 5
00000000000101110010 0.795834 5
00000000000101110011 0.797829 6
00000000000101110100 0.804809 5
00000000000101110101 0.806804 6
00000000000101110110 0.808818 6
00000000000101110111 0.809796 7
00000000000101111000 0.81181 5
00000000000101111001 0.812807 6
00000000000101111010 0.813805 6
00000000000101111011 0.821695 7
00000000000101111100 0.822692 6
00000000000101111101 0.824687 7
00000000000101111110 0.825684 7
00000000000101111111 0.827701 8
00000000000110000000 0.828695 2
00000000000110000001 0.830671 3
00000000000110000010 0.831688 3
00000000000110000011 0.837672 4
00000000000110000100 0.839647 3
00000000000110000101 0.840644 4
00000000000110000110 0.842638 4
00000000000110000111 0.843636 5
00000000000110001000 0.844633 3
00000000000110001001 0.846628 4
00000000000110001010 0.848623 4
00000000000110001011 0.853609 5
00000000000110001100 0.855604 4
00000000000110001101 0.856601 5
00000000000110001110 0.858596 5
00000000000110001111 0.859593 6
00000000000110010000 0.860671 3
00000000000110010001 0.862692 4
00000000000110010010 0.863666 4
00000000000110010011 0.870647 5
00000000000110010100 0.872641 4
00000000000110010101 0.873639 5
00000000000110010110 0.875633 5
00000000000110010111 0.876631 6
00000000000110011000 0.878625 4
00000000000110011001 0.879623 5
00000000000110011010 0.881618 5
00000000000110011011 0.886604 6
00000000000110011100 0.888599 5
00000000000110011101 0.889595 6
00000000000110011110 0.891609 6
00000000000110011111 0.892588 7
00000000000110100000 0.894602 3
00000000000110100001 0.89558 4
00000000000110100010 0.897594 4
00000000000110100011 0.904556 5
00000000000110100100 0.905553 4
00000000000110100101 0.907548 5
00000000000110100110 0.908545 5
00000000000110100111 0.91054 6
00000000000110101000 0.911537 4
00000000000110101001 0.912535 5
00000000000110101010 0.914529 5
00000000000110101011 0.920513 6
00000000000110101100 0.922655 5
00000000000110101101 0.923653 6
00000000000110101110 0.924631 6
00000000000110101111 0.926645 7
00000000000110110000 0.927623 4
00000000000110110001 0.929637 5
00000000000110110010 0.930634 5
00000000000110110011 0.936599 6
00000000000110110100 0.938593 5
00000000000110110101 0.939591 6
00000000000110110110 0.941585 6
00000000000110110111 0.942583 7
00000000000110111000 0.944577 5
00000000000110111001 0.945575 6
00000000000110111010 0.946572 6
00000000000110111011 0.954551 7
00000000000110111100 0.955548 6
00000000000110111101 0.957543 7
00000000000110111110 0.95854 7
00000000000110111111 0.959537 8
00000000000111000000 0.961532 3
00000000000111000001 0.962529 4
00000000000111000010 0.964524 4
00000000000111000011 0.971506 5
00000000000111000100 0.972503 4
00000000000111000101 0.9735 5
00000000000111000110 0.975495 5
00000000000111000111 0.976492 6
00000000000111001000 0.978487 4
00000000000111001001 0.979484 5
00000000000111001010 0.981479 5
00000000000111001011 0.987463 6
00000000000111001100 0.989457 5
00000000000111001101 0.990455 6
00000000000111001110 0.992468 6
00000000000111001111 0.993447 7
00000000000111010000 0.994561 4
00000000000111010001 0.996581 5
00000000000111010010 1.00354 5
00000000000111010011 1.00553 6
00000000000111010100 1.00653 5
00000000000111010101 1.00855 6
00000000000111010110 1.00952 6
00000000000111010111 1.01154 7
00000000000111011000 1.01252 5
00000000000111011001 1.01451 6
00000000000111011010 1.02152 6
00000000000111011011 1.02249 7
00000000000111011100 1.02349 6
00000000000111011101 1.0255 7
00000000000111011110 1.02648 7
00000000000111011111 1.02849 8
00000000000111100000 1.02949 4
00000000000111100001 1.03147 5
00000000000111100010 1.03847 5
00000000000111100011 1.03944 6
00000000000111100100 1.04146 5
00000000000111100101 1.04245 6
00000000000111100110 1.04343 6
00000000000111100111 1.04545 7
00000000000111101000 1.04642 5
00000000000111101001 1.04844 6
00000000000111101010 1.05483 6
00000000000111101011 1.05685 7
00000000000111101100 1.05784 6
00000000000111101101 1.05882 7
00000000000111101110 1.06083 7
00000000000111101111 1.06181 8
00000000000111110000 1.06382 5
00000000000111110001 1.06582 6
00000000000111110010 1.07078 6
00000000000111110011 1.0728 7
00000000000111110100 1.07378 6
00000000000111110101 1.0758 7
00000000000111110110 1.07677 7
00000000000111110111 1.07878 8
00000000000111111000 1.07976 6
00000000000111111001 1.08178 7
00000000000111111010 1.08774 7
00000000000111111011 1.08975 8
00000000000111111100 1.09073 7
00000000000111111101 1.09275 8
00000000000111111110 1.09374 8
00000000000111111111 1.09472 9
00000000001000000000 1.09674 1
00000000001000000001 1.09771 2
00000000001000000010 1.10569 2
00000000001000000011 1.10769 3
00000000001000000100 1.10868 2
00000000001000000101 1.10968 3
00000000001000000110 1.11168 3
00000000001000000111 1.11267 4
00000000001000001000 1.11467 2
00000000001000001001 1.12065 3
00000000001000001010 1.12267 3
00000000001000001011 1.12364 4
00000000001000001100 1.12566 3
00000000001000001101 1.12664 4
00000000001000001110 1.12865 4
00000000001000001111 1.12963 5
00000000001000010000 1.13165 2
00000000001000010001 1.13765 3
00000000001000010010 1.13963 3
00000000001000010011 1.1406 4
00000000001000010100 1.14262 3
00000000001000010101 1.14359 4
00000000001000010110 1.14561 4
00000000001000010111 1.14661 5
00000000001000011000 1.1486 3
00000000001000011001 1.15556 4
00000000001000011010 1.15656 4
00000000001000011011 1.15755 5
00000000001000011100 1.15955 4
00000000001000011101 1.16054 5
00000000001000011110 1.16254 5
00000000001000011111 1.16354 6
00000000001000100000 1.16553 2
00000000001000100001 1.17052 3
00000000001000100010 1.17251 3
00000000001000100011 1.17351 4
00000000001000100100 1.17551 3
00000000001000100101 1.1765 4
00000000001000100110 1.1775 4
00000000001000100111 1.17949 5
00000000001000101000 1.18149 3
00000000001000101001 1.18833 4
00000000001000101010 1.18933 4
00000000001000101011 1.19133 5
00000000001000101100 1.19232 4
00000000001000101101 1.1934 5
00000000001000101110 1.19541 5
00000000001000101111 1.19639 6
00000000001000110000 1.19839 3
00000000001000110001 1.20537 4
00000000001000110010 1.20636 4
00000000001000110011 1.20836 5
00000000001000110100 1.20939 4
00000000001000110101 1.21141 5
00000000001000110110 1.21241 5
00000000001000110111 1.21437 6
00000000001000111000 1.22146 4
00000000001000111001 1.22195 5
00000000001000111010 1.22397 5
00000000001000111011 1.22495 6
00000000001000111100 1.22696 5
00000000001000111101 1.22796 6
00000000001000111110 1.22995 6
00000000001000111111 1.23195 7
00000000001001000000 1.23791 2
00000000001001000001 1.23993 3
00000000001001000010 1.2409 3
00000000001001000011 1.24292 4
00000000001001000100 1.24392 3
00000000001001000101 1.24489 4
00000000001001000110 1.24691 4
00000000001001000111 1.24888 5
00000000001001001000 1.25487 3
00000000001001001001 1.25587 4
00000000001001001010 1.25686 4
00000000001001001011 1.25886 5
00000000001001001100 1.25985 4
00000000001001001101 1.26185 5
00000000001001001110 1.26285 5
00000000001001001111 1.26384 6
00000000001001010000 1.27083 3
00000000001001010001 1.27284 4
00000000001001010010 1.27481 4
00000000001001010011 1.27581 5
00000000001001010100 1.27681 4
00000000001001010101 1.2788 5
00000000001001010110 1.2798 5
00000000001001010111 1.2818 6
00000000001001011000 1.28755 4
00000000001001011001 1.28954 5
00000000001001011010 1.29054 5
00000000001001011011 1.29255 6
00000000001001011100 1.29353 5
00000000001001011101 1.29554 6
00000000001001011110 1.29654 6
00000000001001011111 1.29854 7
00000000001001100000 1.3055 3
00000000001001100001 1.30649 4
00000000001001100010 1.30749 4
00000000001001100011 1.30949 5
00000000001001100100 1.31048 4
00000000001001100101 1.31148 5
00000000001001100110 1.31348 5
00000000001001100111 1.31547 6
00000000001001101000 1.32046 4
00000000001001101001 1.32245 5
00000000001001101010 1.32345 5
00000000001001101011 1.32547 6
00000000001001101100 1.32644 5
00000000001001101101 1.32746 6
00000000001001101110 1.32945 6
00000000001001101111 1.33145 7
00000000001001110000 1.33743 4
00000000001001110001 1.33941 5
00000000001001110010 1.3404 5
00000000001001110011 1.3424 6
00000000001001110100 1.3434 5
00000000001001110101 1.34439 6
00000000001001110110 1.34639 6
00000000001001110111 1.34838 7
00000000001001111000 1.35441 5
00000000001001111001 1.35639 6
00000000001001111010 1.35737 6
00000000001001111011 1.35938 7
00000000001001111100 1.36036 6
00000000001001111101 1.36237 7
00000000001001111110 1.36335 7
00000000001001111111 1.36537 8
00000000001010000000 1.37233 2
00000000001010000001 1.37332 3
00000000001010000010 1.37432 3
00000000001010000011 1.37632 4
00000000001010000100 1.37731 3
00000000001010000101 1.37831 4
00000000001010000110 1.38031 4
00000000001010000111 1.3813 5
00000000001010001000 1.38828 3
00000000001010001001 1.3903 4
00000000001010001010 1.39128 4
00000000001010001011 1.39329 5
00000000001010001100 1.39427 4
00000000001010001101 1.39628 5
00000000001010001110 1.39728 5
00000000001010001111 1.40424 6
00000000001010010000 1.40626 3
00000000001010010001 1.40723 4
00000000001010010010 1.40923 4
00000000001010010011 1.41023 5
00000000001010010100 1.41224 4
00000000001010010101 1.41324 5
00000000001010010110 1.41424 5
00000000001010010111 1.42219 6
00000000001010011000 1.42319 4
00000000001010011001 1.42519 5
00000000001010011010 1.42618 5
00000000001010011011 1.42818 6
00000000001010011100 1.42918 5
00000000001010011101 1.43017 6
00000000001010011110 1.43217 6
00000000001010011111 1.43815 7
00000000001010100000 1.44017 3
00000000001010100001 1.44114 4
00000000001010100010 1.44316 4
00000000001010100011 1.44416 5
00000000001010100100 1.44513 4
00000000001010100101 1.44715 5
00000000001010100110 1.45411 5
00000000001010100111 1.45612 6
00000000001010101000 1.4571 4
00000000001010101001 1.45911 5
00000000001010101010 1.46009 5
00000000001010101011 1.46111 6
00000000001010101100 1.46311 5
00000000001010101101 1.46511 6
00000000001010101110 1.47107 6
00000000001010101111 1.47307 7
00000000001010110000 1.47406 4
00000000001010110001 1.47606 5
00000000001010110010 1.47706 5
00000000001010110011 1.47905 6
00000000001010110100 1.48005 5
00000000001010110101 1.48204 6
00000000001010110110 1.48889 6
00000000001010110111 1.48989 7
00000000001010111000 1.49191 5
00000000001010111001 1.4929 6
00000000001010111010 1.49388 6
00000000001010111011 1.49589 7
00000000001010111100 1.49687 6
00000000001010111101 1.49886 7
00000000001010111110 1.50485 7
00000000001010111111 1.50684 8
00000000001011000000 1.50784 3
00000000001011000001 1.50984 4
00000000001011000010 1.51083 4
00000000001011000011 1.51183 5
00000000001011000100 1.51382 4
00000000001011000101 1.51582 5
00000000001011000110 1.5218 5
00000000001011000111 1.52382 6
00000000001011001000 1.52516 4
00000000001011001001 1.52614 5
00000000001011001010 1.52814 5
00000000001011001011 1.53013 6
00000000001011001100 1.53213 5
00000000001011001101 1.53811 6
00000000001011001110 1.54011 6
00000000001011001111 1.5411 7
00000000001011010000 1.5431 4
00000000001011010001 1.54509 5
00000000001011010010 1.54609 5
00000000001011010011 1.54709 6
00000000001011010100 1.55507 5
00000000001011010101 1.55606 6
00000000001011010110 1.55806 6
00000000001011010111 1.56005 7
00000000001011011000 1.56105 5
00000000001011011001 1.56305 6
00000000001011011010 1.56504 6
00000000001011011011 1.57102 7
00000000001011011100 1.57302 6
00000000001011011101 1.57402 7
00000000001011011110 1.57601 7
00000000001011011111 1.57701 8
00000000001011100000 1.579 4
00000000001011100001 1.581 5
00000000001011100010 1.58199 5
00000000001011100011 1.58798 6
00000000001011100100 1.58997 5
00000000001011100101 1.59197 6
00000000001011100110 1.59296 6
00000000001011100111 1.59496 7
00000000001011101000 1.59695 5
00000000001011101001 1.59795 6
00000000001011101010 1.60593 6
00000000001011101011 1.60793 7
00000000001011101100 1.60892 6
00000000001011101101 1.60992 7
00000000001011101110 1.61191 7
00000000001011101111 1.61291 8
00000000001011110000 1.61491 5
00000000001011110001 1.62189 6
00000000001011110010 1.62388 6
00000000001011110011 1.62488 7
00000000001011110100 1.62588 6
00000000001011110101 1.62787 7
00000000001011110110 1.62987 7
00000000001011110111 1.63086 8
00000000001011111000 1.63784 6
00000000001011111001 1.63984 7
00000000001011111010 1.64183 7
00000000001011111011 1.64283 8
00000000001011111100 1.64383 7
00000000001011111101 1.64582 8
00000000001011111110 1.64782 8
00000000001011111111 1.64981 9
00000000001100000000 1.6548 2
00000000001100000001 1.65679 3
00000000001100000010 1.65879 3
00000000001100000011 1.65979 4
00000000001100000100 1.66078 3
00000000001100000101 1.66278 4
00000000001100000110 1.66477 4
00000000001100000111 1.67175 5
00000000001100001000 1.67377 3
00000000001100001001 1.67574 4
00000000001100001010 1.67674 4
00000000001100001011 1.67774 5
00000000001100001100 1.67973 4
00000000001100001101 1.68173 5
00000000001100001110 1.68771 5
00000000001100001111 1.68971 6
00000000001100010000 1.6917 3
00000000001100010001 1.6927 4
00000000001100010010 1.69369 4
00000000001100010011 1.69569 5
00000000001100010100 1.69669 4
00000000001100010101 1.69868 5
00000000001100010110 1.70467 5
00000000001100010111 1.70666 6
00000000001100011000 1.70866 4
00000000001100011001 1.71065 5
00000000001100011010 1.71165 5
00000000001100011011 1.71364 6
00000000001100011100 1.71464 5
00000000001100011101 1.72162 6
00000000001100011110 1.72361 6
00000000001100011111 1.72461 7
00000000001100100000 1.72661 3
00000000001100100001 1.7286 4
00000000001100100010 1.7296 4
00000000001100100011 1.73159 5
00000000001100100100 1.73359 4
00000000001100100101 1.73858 5
00000000001100100110 1.73957 5
00000000001100100111 1.74157 6
00000000001100101000 1.74256 4
00000000001100101001 1.74456 5
00000000001100101010 1.74556 5
00000000001100101011 1.74655 6
00000000001100101100 1.74855 5
00000000001100101101 1.75054 6
00000000001100101110 1.75553 6
00000000001100101111 1.75653 7
00000000001100110000 1.75855 4
00000000001100110001 1.75952 5
00000000001100110010 1.76154 5
00000000001100110011 1.76254 6
00000000001100110100 1.76351 5
00000000001100110101 1.76553 6
00000000001100110110 1.77149 6
00000000001100110111 1.77249 7
00000000001100111000 1.7745 5
00000000001100111001 1.77548 6
00000000001100111010 1.77649 6
00000000001100111011 1.77849 7
00000000001100111100 1.77947 6
00000000001100111101 1.78148 7
00000000001100111110 1.78745 7
00000000001100111111 1.78944 8
00000000001101000000 1.79044 3
00000000001101000001 1.79243 4
00000000001101000010 1.79343 4
00000000001101000011 1.79542 5
00000000001101000100 1.79642 4
00000000001101000101 1.79742 5
00000000001101000110 1.79941 5
00000000001101000111 1.80542 6
00000000001101001000 1.80639 4
00000000001101001001 1.80841 5
00000000001101001010 1.8104 5
00000000001101001011 1.81138 6
00000000001101001100 1.81238 5
00000000001101001101 1.81439 6
00000000001101001110 1.81537 6
00000000001101001111 1.82148 7
00000000001101010000 1.82349 4
00000000001101010001 1.82447 5
00000000001101010010 1.82648 5
00000000001101010011 1.82746 6
00000000001101010100 1.82847 5
00000000001101010101 1.83147 6
00000000001101010110 1.83245 6
00000000001101010111 1.84342 7
00000000001101011000 1.84542 5
00000000001101011001 1.84642 6
00000000001101011010 1.84741 6
00000000001101011011 1.8494 7
00000000001101011100 1.85541 6
00000000001101011101 1.85639 7
00000000001101011110 1.8584 7
00000000001101011111 1.85938 8
00000000001101100000 1.8604 4
00000000001101100001 1.86239 5
00000000001101100010 1.86337 5
00000000001101100011 1.86538 6
00000000001101100100 1.87135 5
00000000001101100101 1.87234 6
00000000001101100110 1.87436 6
00000000001101100111 1.87533 7
00000000001101101000 1.87635 5
00000000001101101001 1.87835 6
00000000001101101010 1.87932 6
00000000001101101011 1.88034 7
00000000001101101100 1.88232 6
00000000001101101101 1.8883 7
00000000001101101110 1.8893 7
00000000001101101111 1.89131 8
00000000001101110000 1.89231 5
00000000001101110001 1.89329 6
00000000001101110010 1.8953 6
00000000001101110011 1.89628 7
00000000001101110100 1.89728 6
00000000001101110101 1.90429 7
00000000001101110110 1.90628 7
00000000001101110111 1.90728 8
00000000001101111000 1.90825 6
00000000001101111001 1.91026 7
00000000001101111010 1.91124 7
00000000001101111011 1.91325 8
00000000001101111100 1.91425 7
00000000001101111101 1.91625 8
00000000001101111110 1.92121 8
00000000001101111111 1.92323 9
00000000001110000000 1.92422 3
00000000001110000001 1.9252 4
00000000001110000010 1.92727 4
00000000001110000011 1.92819 5
00000000001110000100 1.93021 4
00000000001110000101 1.93119 5
00000000001110000110 1.9382 5
00000000001110000111 1.93917 6
00000000001110001000 1.94118 4
00000000001110001001 1.94216 5
00000000001110001010 1.94418 5
00000000001110001011 1.94517 6
00000000001110001100 1.94615 5
00000000001110001101 1.94816 6
00000000001110001110 1.94914 6
00000000001110001111 1.95514 7
00000000001110010000 1.95612 4
00000000001110010001 1.95813 5
00000000001110010010 1.95911 5
00000000001110010011 1.96113 6
00000000001110010100 1.96212 5
00000000001110010101 1.9631 6
00000000001110010110 1.96513 6
00000000001110010111 1.97107 7
00000000001110011000 1.97205 5
00000000001110011001 1.97406 6
00000000001110011010 1.97504 6
00000000001110011011 1.97706 7
00000000001110011100 1.97805 6
00000000001110011101 1.97903 7
00000000001110011110 1.98105 7
00000000001110011111 1.98302 8
00000000001110100000 1.988 4
00000000001110100001 1.99002 5
00000000001110100010 1.991 5
00000000001110100011 1.99301 6
00000000001110100100 1.99401 5
00000000001110100101 1.99499 6
