111000000011000100100000 10967077 1
110110000010101100100000 12915215 2
000010000101110110101110 12982850 9
110010000100100111111000 12992214 26
010110100100100111110001 13228028 30
110010100111010111000000 13229914 196
100010101110000111100100 13266743 276
000110101110100110000111 13373791 567
110101001110000101000101 13419377 907
110011101110000101010111 13441033 2503
110100100110100101010111 13496748 3849
110111000110100100000111 13549094 23196
